Time,Dist,Vfront,Vrear,LapMeter,F_Susp,R_Susp,F_Brake,Throttle,RPM ECU,Bike_Acc
65.26,13559.00,147.00,151.10,2842.50,73.00,23.20,0.00,3.70,8291.00,-2.90
65.28,13560.00,145.60,151.20,2843.00,75.40,22.80,0.00,4.20,8466.00,-2.90
65.31,13561.00,146.30,150.70,2844.30,72.90,22.70,0.00,5.20,8682.00,-2.80
65.33,13562.00,145.40,150.00,2845.40,73.50,22.40,0.00,5.80,8919.00,-2.50
65.36,13563.00,145.60,150.70,2846.00,72.60,22.10,0.00,6.30,9030.00,-2.20
65.39,13564.00,144.30,152.10,2847.60,72.00,22.20,0.00,6.30,9071.00,-1.90
65.41,13565.00,145.70,152.70,2848.20,72.50,22.10,0.00,6.30,9072.00,-1.90
65.44,13566.00,145.30,152.30,2849.20,71.10,23.00,0.00,7.30,9123.00,-2.30
65.46,13567.00,144.40,153.00,2850.80,73.00,23.40,0.00,7.30,9176.00,-2.60
65.49,13568.00,144.30,152.90,2851.20,72.10,24.20,0.00,7.90,9225.00,-2.80
65.51,13569.00,143.90,152.00,2852.40,72.10,25.20,0.00,7.90,9272.00,-2.70
65.54,13570.00,144.70,152.10,2853.70,72.50,25.40,0.00,8.40,9319.00,-2.60
65.56,13571.00,143.00,151.90,2854.00,71.30,25.90,0.00,8.40,9370.00,-2.20
65.59,13572.00,143.40,151.80,2855.60,70.40,25.20,0.00,8.90,9406.00,-1.50
65.61,13573.00,142.80,155.40,2856.70,68.60,24.40,0.00,8.90,9089.00,-0.90
65.64,13574.00,143.90,154.80,2857.30,66.80,24.00,0.00,8.40,9128.00,-0.70
65.66,13575.00,142.70,153.40,2858.80,65.80,23.70,0.00,8.40,9164.00,-0.80
65.69,13576.00,143.80,153.50,2859.40,66.20,23.60,0.00,8.90,9128.00,-1.10
65.72,13577.00,142.90,153.70,2860.30,65.30,24.00,0.00,9.40,9060.00,-1.30
65.74,13578.00,143.20,152.70,2862.00,66.90,24.10,0.00,9.90,9081.00,-1.40
65.77,13579.00,142.40,153.30,2862.40,66.20,24.80,0.00,11.00,9102.00,-1.40
65.79,13580.00,143.00,152.90,2863.50,64.80,25.40,0.00,12.00,9007.00,-1.30
65.82,13581.00,142.60,152.90,2864.90,65.00,25.10,0.00,12.60,9128.00,-1.10
65.84,13582.00,142.30,153.00,2865.40,63.10,24.40,0.00,13.10,9119.00,-0.60
65.87,13583.00,142.30,154.70,2866.80,62.40,23.70,0.00,13.10,9218.00,-0.10
65.89,13584.00,142.00,155.00,2867.70,62.30,23.50,0.00,13.10,9164.00,0.10
65.92,13585.00,143.50,153.60,2868.30,61.60,23.80,0.00,13.10,9198.00,0.30
65.95,13586.00,142.20,155.20,2870.00,62.60,23.80,0.00,13.60,9204.00,0.30
65.97,13587.00,142.60,155.20,2870.80,62.90,24.00,0.00,14.70,9264.00,0.30
66.00,13588.00,141.70,155.60,2871.50,60.90,24.30,0.00,15.70,9179.00,0.30
66.02,13589.00,143.50,154.70,2873.10,61.70,25.00,0.00,16.20,9218.00,0.30
66.05,13590.00,142.20,155.80,2873.60,62.10,25.10,0.00,17.30,9298.00,0.30
66.07,13591.00,142.70,155.60,2874.70,60.30,25.70,0.00,17.80,9179.00,0.50
66.10,13592.00,142.30,156.30,2876.00,61.10,25.30,0.00,18.30,9356.00,0.70
66.13,13593.00,142.80,156.50,2876.60,60.10,25.10,0.00,18.80,9289.00,0.90
66.15,13594.00,142.80,157.00,2877.80,59.60,25.20,0.00,19.40,9329.00,1.00
66.18,13595.00,142.90,158.30,2879.10,60.50,25.20,0.00,20.40,9384.00,1.00
66.20,13596.00,142.80,156.80,2879.50,59.70,25.40,0.00,21.50,9335.00,1.10
66.23,13597.00,142.80,158.50,2881.00,58.80,25.50,0.00,22.50,9434.00,1.30
66.25,13598.00,143.50,158.50,2882.00,56.00,25.30,0.00,23.60,9369.00,1.50
66.28,13599.00,142.70,160.30,2882.60,55.20,24.40,0.00,24.10,9576.00,1.60
66.31,13600.00,143.70,160.00,2884.20,51.20,23.70,0.00,24.60,9475.00,1.80
66.33,13601.00,143.60,161.10,2884.80,49.30,23.20,0.00,25.10,9607.00,1.90
66.36,13602.00,144.10,161.90,2885.80,49.20,22.60,0.00,25.70,9600.00,1.90
66.38,13603.00,143.10,161.70,2887.40,47.50,22.40,0.00,25.70,9577.00,1.80
66.41,13604.00,144.90,161.70,2887.80,46.00,22.60,0.00,26.70,9607.00,1.70
66.43,13605.00,144.10,162.10,2889.00,46.50,23.00,0.00,27.70,9595.00,1.70
66.46,13606.00,144.70,162.70,2890.30,44.70,22.90,0.00,28.80,9665.00,1.80
66.48,13607.00,143.80,161.00,2890.60,44.60,23.80,0.00,29.80,9587.00,1.90
66.51,13608.00,144.90,162.90,2892.20,44.80,24.00,0.00,30.90,9688.00,2.00
66.53,13609.00,145.30,162.40,2893.30,44.70,24.50,0.00,31.90,9614.00,2.00
66.56,13610.00,145.00,162.60,2893.80,44.60,24.70,0.00,33.00,9679.00,2.20
66.58,13611.00,145.10,162.70,2895.40,43.90,24.80,0.00,33.50,9679.00,2.40
66.61,13612.00,145.40,163.50,2896.00,44.60,24.60,0.00,34.60,9730.00,2.80
66.63,13613.00,146.20,164.40,2897.10,42.70,24.00,0.00,35.10,9803.00,3.00
66.66,13614.00,145.40,164.40,2898.40,42.10,23.70,0.00,35.60,9775.00,3.00
66.68,13615.00,146.90,166.80,2898.80,41.40,22.70,0.00,36.10,9925.00,3.10
66.71,13616.00,146.40,166.50,2900.30,39.40,22.10,0.00,36.10,9855.00,3.10
66.73,13617.00,147.10,167.60,2901.30,38.80,21.50,0.00,37.20,9989.00,3.10
66.76,13618.00,146.60,168.10,2901.90,37.40,21.10,0.00,38.20,9973.00,3.20
66.78,13619.00,148.10,168.10,2903.60,34.90,21.00,0.00,39.30,9944.00,3.20
66.81,13620.00,147.50,168.90,2904.20,34.30,20.50,0.00,40.80,10152.00,3.30
66.83,13621.00,148.20,170.10,2905.10,34.40,20.20,0.00,42.40,10054.00,3.20
66.86,13622.00,148.30,170.50,2906.60,32.80,20.20,0.00,44.00,10120.00,3.10
66.88,13623.00,148.80,168.50,2906.80,32.90,21.20,0.00,45.50,9978.00,3.10
66.91,13624.00,148.70,169.80,2908.50,34.00,21.70,0.00,48.20,10128.00,3.30
66.93,13625.00,149.10,169.20,2909.30,33.70,22.50,0.00,50.30,10054.00,3.50
66.96,13626.00,150.00,169.30,2910.10,32.80,22.80,0.00,52.40,10085.00,3.60
66.98,13627.00,149.20,170.50,2911.80,32.70,22.70,0.00,55.50,10175.00,3.90
67.01,13628.00,150.20,171.20,2912.00,32.50,22.50,0.00,57.10,10144.00,4.20
67.03,13629.00,150.40,171.80,2913.40,32.20,22.30,0.00,59.20,10258.00,4.80
67.05,13630.00,151.10,172.50,2914.50,32.00,22.10,0.00,62.30,10255.00,5.30
67.08,13631.00,150.60,173.50,2915.10,30.90,21.80,0.00,64.90,10334.00,5.60
67.10,13632.00,153.20,174.20,2916.80,29.10,21.30,0.00,65.40,10365.00,5.60
67.13,13633.00,151.90,175.30,2917.20,28.20,20.70,0.00,67.00,10458.00,5.20
67.15,13634.00,153.30,176.30,2918.60,27.40,19.90,0.00,68.10,10511.00,4.70
67.17,13635.00,153.20,176.10,2919.60,26.80,20.20,0.00,69.10,10385.00,4.00
67.20,13636.00,154.00,176.00,2920.20,27.40,20.80,0.00,70.20,10458.00,3.30
67.22,13638.00,153.60,174.00,2921.90,26.80,21.90,0.00,71.20,10301.00,2.70
67.25,13638.00,154.40,174.30,2922.40,25.00,22.80,0.00,70.70,10318.00,2.30
67.27,13639.00,154.20,173.90,2923.70,24.30,22.70,0.00,71.20,10387.00,2.10
67.29,13640.00,154.10,174.50,2924.70,23.80,22.10,0.00,71.20,10338.00,2.10
67.32,13641.00,155.10,174.30,2925.30,22.30,21.60,0.00,70.70,10290.00,2.30
67.34,13642.00,154.00,173.60,2926.90,21.20,21.10,0.00,69.10,10326.00,2.50
67.36,13643.00,155.50,175.00,2927.30,19.50,19.20,0.00,67.50,10432.00,2.80
67.39,13644.00,155.10,175.60,2928.80,18.10,17.60,0.00,66.00,10382.00,3.10
67.41,13645.00,155.70,175.90,2929.70,17.00,15.80,0.00,65.40,10439.00,3.50
67.43,13646.00,155.60,175.10,2930.60,15.20,14.80,0.00,64.90,10316.00,3.90
67.46,13647.00,156.30,174.00,2932.00,13.80,14.10,0.00,64.40,10263.00,4.30
67.48,13648.00,155.90,173.80,2932.20,13.30,13.50,0.00,64.40,10355.00,4.50
67.51,13649.00,157.70,173.70,2934.00,13.00,13.20,0.00,64.40,10233.00,4.30
67.53,13650.00,157.20,172.00,2934.60,12.00,13.30,0.00,64.40,10128.00,3.90
67.55,13651.00,157.70,170.40,2935.70,10.70,13.80,0.00,64.40,10034.00,3.50
67.57,13652.00,158.10,170.80,2936.70,10.30,13.30,0.00,65.40,10190.00,3.20
67.60,13653.00,158.00,170.40,2937.40,10.40,12.70,0.00,67.50,10113.00,3.20
67.62,13654.00,158.80,171.50,2939.20,10.10,11.70,0.00,70.70,10139.00,3.60
67.64,13655.00,158.60,170.90,2939.50,9.60,10.60,0.00,70.70,10205.00,4.50
67.67,13656.00,158.70,173.30,2941.00,8.20,8.70,0.00,55.50,10396.00,5.80
67.69,13657.00,159.20,175.40,2941.70,7.60,7.10,0.00,18.30,10155.00,6.90
67.71,13658.00,160.10,172.20,2942.80,8.40,6.40,0.00,1.00,9734.00,7.30
67.74,13659.00,160.60,166.60,2944.10,13.10,6.90,0.00,1.00,9510.00,6.30
67.76,13660.00,162.80,165.00,2944.60,20.30,8.00,0.00,1.00,9252.00,3.90
67.78,13661.00,161.40,163.10,2946.40,26.70,11.10,0.00,1.00,8938.00,0.30
67.80,13662.00,163.30,163.10,2946.60,32.80,12.80,0.10,1.00,8799.00,-4.40
67.83,13663.00,161.60,160.40,2948.10,38.70,14.80,0.20,1.00,8792.00,-9.50
67.85,13664.00,162.30,160.90,2948.90,44.70,15.20,0.50,1.00,8728.00,-14.10
67.87,13665.00,160.20,160.60,2949.90,48.60,16.60,1.50,1.00,8589.00,-17.50
67.89,13666.00,157.50,161.50,2951.00,53.00,15.80,2.40,2.10,8371.00,-18.90
67.92,13667.00,156.10,161.10,2951.70,57.80,13.50,2.80,7.90,8131.00,-18.20
67.94,13668.00,154.40,161.10,2953.50,60.70,10.30,3.60,13.60,8393.00,-15.60
67.96,13669.00,152.20,159.50,2953.70,61.80,8.30,4.10,13.60,8939.00,-11.90
67.99,13670.00,151.40,156.30,2955.10,64.50,6.40,4.40,6.80,9379.00,-7.30
68.01,13671.00,151.50,154.70,2956.00,66.90,4.90,4.40,2.60,9579.00,-3.60
68.04,13672.00,150.00,155.60,2956.80,67.70,4.50,4.30,1.00,9390.00,-0.70
68.06,13673.00,151.70,151.20,2958.50,69.40,5.00,3.40,1.00,9362.00,0.20
68.09,13674.00,152.40,149.00,2958.90,70.60,4.80,2.00,1.00,9326.00,-1.10
68.11,13675.00,152.40,148.20,2960.30,67.00,5.90,1.90,1.00,9275.00,-3.10
68.13,13676.00,151.20,149.20,2961.30,65.10,6.30,2.10,1.00,9208.00,-5.20
68.16,13677.00,151.30,147.60,2961.90,65.20,6.20,2.30,1.00,9200.00,-6.50
68.18,13678.00,149.30,147.80,2963.60,65.00,6.30,2.70,1.00,9104.00,-7.00
68.21,13679.00,149.30,147.40,2963.90,65.80,6.80,2.80,1.00,9067.00,-7.10
68.23,13680.00,149.10,147.20,2965.20,66.70,6.30,2.60,1.00,8991.00,-7.20
68.26,13681.00,148.10,146.10,2966.60,66.90,6.80,2.60,1.00,8951.00,-7.40
68.28,13682.00,147.70,146.30,2966.90,67.10,6.80,2.70,1.00,8908.00,-7.60
68.31,13683.00,146.80,145.00,2968.60,67.70,7.00,2.70,1.00,8848.00,-7.70
68.33,13684.00,146.20,144.90,2969.20,67.50,6.50,2.80,1.00,8777.00,-7.60
68.36,13685.00,145.00,144.00,2970.10,67.40,6.50,2.90,1.00,8739.00,-7.40
68.38,13686.00,145.80,143.10,2971.50,67.40,5.50,3.00,1.00,8710.00,-7.20
68.41,13687.00,143.60,140.90,2972.00,67.40,5.20,3.00,1.00,8677.00,-7.00
68.43,13688.00,143.60,140.20,2973.40,67.20,4.60,3.10,1.00,8621.00,-7.10
68.46,13689.00,142.40,139.40,2974.60,67.20,4.70,3.10,1.00,8574.00,-7.30
68.48,13690.00,143.80,138.90,2975.00,67.70,4.30,3.40,1.00,8537.00,-7.30
68.51,13691.00,140.80,137.70,2976.50,68.20,4.30,3.90,1.00,8512.00,-6.80
68.53,13692.00,140.60,136.70,2977.50,69.20,3.60,3.90,1.00,8482.00,-5.90
68.56,13693.00,139.90,134.90,2978.10,70.20,3.50,3.80,1.00,8436.00,-5.30
68.59,13694.00,140.30,133.80,2979.70,71.50,3.20,3.70,1.00,8401.00,-5.10
68.61,13695.00,139.30,133.70,2980.60,72.00,3.90,3.70,1.00,8372.00,-5.20
68.64,13696.00,139.20,133.60,2981.30,74.20,3.80,3.60,1.00,8360.00,-5.40
68.66,13697.00,138.20,133.10,2982.80,75.10,4.20,3.70,1.00,8301.00,-5.50
68.69,13698.00,137.40,133.00,2983.70,76.20,4.20,3.70,1.00,8274.00,-5.20
68.72,13699.00,137.80,132.50,2984.40,77.10,4.30,3.70,1.00,8265.00,-4.70
68.74,13700.00,136.80,131.80,2985.80,78.90,4.30,3.60,1.00,8227.00,-4.00
68.77,13701.00,136.30,132.00,2986.50,79.50,4.50,3.60,1.00,8192.00,-3.20
68.80,13702.00,135.60,131.70,2987.30,81.10,4.70,3.40,1.00,8175.00,-2.70
68.82,13703.00,136.90,132.00,2988.90,81.50,4.70,3.20,1.00,8141.00,-2.30
68.85,13704.00,135.40,131.20,2989.60,82.60,4.90,2.90,1.00,8137.00,-2.10
68.88,13705.00,135.90,131.90,2990.40,82.50,5.10,2.70,1.00,8122.00,-2.10
68.91,13706.00,134.80,131.50,2991.90,82.70,5.50,2.60,1.00,8119.00,-2.20
68.93,13707.00,135.50,132.10,2992.70,82.70,5.90,2.60,1.00,8052.00,-2.30
68.96,13708.00,134.50,132.30,2993.40,82.70,6.40,2.40,1.00,8022.00,-2.50
68.99,13709.00,135.10,133.00,2994.90,83.90,7.00,2.30,1.00,8017.00,-2.50
69.01,13710.00,134.50,133.40,2995.80,84.30,8.10,2.10,1.00,7979.00,-2.70
69.04,13711.00,134.20,134.40,2996.40,86.20,8.90,1.90,1.00,7968.00,-3.10
69.07,13712.00,133.90,134.40,2997.90,86.20,10.30,1.80,1.00,7965.00,-4.00
69.10,13713.00,133.50,135.30,2999.00,87.50,11.40,1.40,1.00,7953.00,-4.80
69.12,13714.00,133.40,135.20,2999.30,86.30,12.30,1.70,1.00,7932.00,-5.40
69.15,13715.00,132.00,136.00,3000.90,85.40,12.30,1.50,1.00,7913.00,-5.30
69.18,13716.00,132.90,134.90,3002.20,82.90,11.50,1.50,1.00,7896.00,-4.80
69.21,13717.00,130.90,134.70,3002.70,81.00,10.50,1.70,1.00,7913.00,-3.90
69.23,13718.00,130.90,133.50,3003.70,80.10,9.60,1.70,1.00,7897.00,-3.10
69.26,13719.00,129.80,133.40,3005.30,79.20,8.90,1.80,1.00,7884.00,-2.70
69.29,13720.00,131.10,132.40,3005.80,79.80,8.60,1.70,1.00,7894.00,-2.90
69.32,13721.00,130.00,132.40,3006.70,80.90,8.80,1.60,1.00,7909.00,-3.60
69.35,13722.00,130.50,132.20,3008.10,82.10,9.80,1.70,1.00,7883.00,-4.70
69.37,13723.00,129.40,132.90,3009.10,82.60,10.40,1.60,1.00,7872.00,-5.20
69.40,13724.00,128.80,132.50,3009.60,83.60,11.60,1.50,0.50,7837.00,-5.00
69.43,13725.00,128.20,132.90,3011.00,82.90,12.10,1.80,1.00,7837.00,-4.20
69.46,13726.00,127.30,132.10,3012.20,83.70,12.20,1.40,1.00,7826.00,-3.30
69.49,13727.00,127.40,132.30,3012.80,84.40,12.70,1.30,1.00,7816.00,-2.80
69.52,13728.00,127.10,131.90,3013.80,85.90,12.80,1.20,1.00,7813.00,-2.80
69.55,13729.00,127.40,132.50,3015.30,86.80,13.80,1.10,1.00,7796.00,-3.20
69.57,13730.00,126.30,131.90,3016.20,86.70,14.00,1.00,1.00,7797.00,-3.60
69.60,13731.00,127.10,131.90,3016.90,85.40,13.90,1.10,1.00,7795.00,-3.80
69.63,13732.00,125.40,131.00,3018.10,85.10,13.10,1.10,1.00,7791.00,-3.80
69.66,13733.00,126.00,131.00,3019.50,83.50,13.10,1.10,1.00,7767.00,-3.80
69.69,13734.00,124.90,130.20,3020.00,85.30,12.70,1.00,1.00,7775.00,-3.90
69.72,13735.00,125.00,129.80,3020.80,85.50,13.20,1.20,1.00,7769.00,-3.90
69.75,13736.00,124.00,129.50,3022.30,85.60,13.80,1.00,1.00,7765.00,-3.90
69.78,13737.00,123.60,128.70,3023.60,84.60,14.50,0.90,1.00,7761.00,-3.80
69.81,13738.00,123.50,128.30,3024.20,83.90,14.50,0.70,1.00,7755.00,-3.90
69.84,13739.00,123.10,127.70,3025.00,82.60,15.60,0.80,1.00,7759.00,-4.00
69.87,13740.00,122.20,127.60,3026.40,83.20,16.00,0.80,0.50,7745.00,-4.20
69.90,13741.00,121.90,127.00,3027.40,82.70,17.20,0.70,1.00,7728.00,-4.10
69.93,13742.00,121.80,126.80,3028.10,83.60,17.00,0.60,1.00,7724.00,-3.80
69.96,13743.00,120.70,125.90,3029.20,79.80,17.20,0.60,1.00,7717.00,-3.40
69.99,13744.00,121.30,125.60,3030.50,80.40,16.30,0.60,0.50,7702.00,-3.20
70.02,13745.00,120.20,124.90,3031.40,77.60,16.80,0.60,1.00,7694.00,-3.30
70.05,13746.00,120.60,125.10,3032.40,79.80,16.40,0.50,1.00,7667.00,-3.40
70.08,13747.00,119.10,124.00,3033.20,78.50,17.70,0.40,1.00,7673.00,-3.50
70.11,13748.00,120.00,123.80,3034.50,78.60,17.20,0.50,1.00,7656.00,-3.50
70.14,13749.00,118.20,122.40,3035.70,76.60,18.40,0.50,1.00,7679.00,-3.50
70.17,13750.00,119.10,122.50,3036.40,77.40,17.80,0.50,1.00,7660.00,-3.60
70.20,13751.00,117.30,121.40,3037.10,78.90,19.60,0.40,1.00,7668.00,-3.80
70.23,13752.00,118.30,122.20,3038.40,80.30,20.10,0.40,1.00,7667.00,-4.10
70.26,13753.00,117.00,120.90,3039.70,83.60,21.80,0.30,1.00,7665.00,-4.10
70.29,13754.00,116.90,121.40,3040.60,81.00,22.30,0.40,1.00,7660.00,-3.80
70.33,13755.00,116.20,119.90,3041.40,82.00,22.10,0.50,1.00,7646.00,-3.20
70.36,13756.00,116.00,120.20,3042.30,78.30,21.60,0.40,1.00,7642.00,-2.90
70.39,13757.00,115.90,119.30,3043.70,81.90,21.10,0.30,0.50,7639.00,-2.70
70.42,13758.00,115.20,119.80,3044.80,79.80,22.10,0.30,1.00,7648.00,-2.50
70.45,13759.00,115.30,118.50,3045.60,82.90,22.30,0.20,0.50,7655.00,-2.30
70.48,13760.00,114.50,118.70,3046.30,79.90,23.20,0.10,1.00,7654.00,-2.30
70.52,13761.00,115.30,117.70,3047.50,79.60,22.50,0.00,1.00,7628.00,-2.60
70.55,13762.00,114.10,117.80,3048.80,78.90,23.40,0.10,1.00,7610.00,-3.10
70.58,13763.00,114.70,116.90,3050.00,79.20,23.30,0.00,1.00,7612.00,-3.60
70.61,13764.00,113.30,116.90,3050.70,79.60,24.30,0.00,1.00,7604.00,-3.80
70.64,13765.00,113.70,116.20,3051.40,78.50,23.90,0.00,1.00,7599.00,-3.80
70.68,13766.00,112.20,115.70,3052.60,77.90,24.00,0.00,1.00,7623.00,-3.50
70.71,13767.00,112.80,115.20,3053.80,76.80,23.60,0.00,1.00,7602.00,-3.30
70.74,13768.00,111.30,115.00,3055.10,76.20,23.70,0.00,0.50,7588.00,-3.40
70.77,13769.00,111.60,114.50,3055.80,76.20,23.60,0.00,1.00,7580.00,-3.50
70.81,13770.00,111.00,114.30,3056.60,76.00,23.40,0.00,1.00,7575.00,-3.30
70.84,13771.00,110.50,113.80,3057.60,75.50,23.30,0.00,1.00,7583.00,-3.00
70.87,13772.00,110.50,113.60,3058.70,75.30,23.00,0.00,1.00,7571.00,-2.60
70.91,13773.00,109.60,113.00,3060.10,75.40,22.80,0.00,1.00,7578.00,-2.40
70.94,13774.00,110.80,112.80,3061.10,75.90,23.00,0.00,1.00,7559.00,-2.50
70.97,13775.00,109.00,112.30,3061.80,76.00,23.10,0.00,0.50,7542.00,-2.80
71.01,13776.00,109.90,112.20,3062.80,76.80,23.60,0.00,1.00,7545.00,-3.20
71.04,13777.00,108.40,111.80,3063.60,76.80,23.70,0.00,1.00,7532.00,-3.50
71.07,13778.00,108.40,111.40,3064.80,77.80,24.50,0.00,1.60,7580.00,-3.60
71.11,13779.00,107.70,111.80,3066.10,77.90,24.40,0.00,3.10,7623.00,-3.50
71.14,13780.00,107.60,111.80,3067.30,77.40,25.20,0.00,4.20,7664.00,-3.40
71.18,13781.00,106.80,112.50,3068.00,73.10,24.40,0.00,5.80,7766.00,-2.90
71.21,13782.00,106.70,112.60,3069.00,71.50,23.50,0.00,6.30,7887.00,-2.10
71.24,13783.00,106.30,112.80,3069.80,67.20,22.40,0.00,6.80,8029.00,-1.30
71.28,13784.00,106.10,111.90,3070.90,68.10,22.50,0.00,6.80,8120.00,-0.60
71.31,13785.00,106.20,113.70,3072.10,66.80,22.30,0.00,6.80,8002.00,-0.10
71.35,13786.00,106.00,115.80,3073.20,65.00,22.40,0.00,6.30,7757.00,0.20
71.38,13787.00,106.80,114.60,3074.30,60.00,22.30,0.00,6.30,7726.00,0.10
71.42,13788.00,105.90,113.50,3075.10,62.10,23.20,0.00,6.30,7738.00,-0.10
71.45,13789.00,106.60,114.40,3076.00,62.80,23.30,0.00,6.30,7823.00,-0.30
71.48,13790.00,105.80,113.30,3076.80,64.00,25.40,0.00,5.80,7698.00,-0.50
71.52,13791.00,106.90,114.00,3077.90,63.90,25.40,0.00,5.80,7803.00,-0.50
71.55,13792.00,105.30,114.10,3079.10,64.10,25.60,0.00,5.80,7736.00,-0.30
71.59,13793.00,106.80,113.70,3080.20,63.30,25.40,0.00,6.30,7727.00,0.10
71.62,13794.00,105.20,113.90,3081.40,65.10,25.40,0.00,6.30,7717.00,0.20
71.66,13795.00,106.30,113.10,3082.30,64.70,25.40,0.00,6.30,7738.00,0.20
71.69,13796.00,106.00,114.10,3083.20,66.10,25.30,0.00,6.30,7754.00,0.10
71.73,13797.00,106.30,113.40,3084.20,64.80,25.60,0.00,6.30,7705.00,-0.10
71.76,13798.00,106.10,114.00,3085.00,65.70,25.60,0.00,6.80,7756.00,-0.20
71.79,13799.00,106.10,113.40,3086.20,66.50,26.40,0.00,7.30,7742.00,-0.20
71.83,13800.00,106.10,114.30,3087.40,66.30,26.40,0.00,7.90,7750.00,-0.10
71.86,13801.00,105.50,113.40,3088.60,66.20,26.50,0.00,8.40,7763.00,0.30
71.90,13802.00,107.20,114.90,3089.60,65.20,25.80,0.00,8.40,7813.00,0.60
71.93,13803.00,105.70,114.70,3090.30,65.10,25.70,0.00,7.90,7809.00,0.60
71.97,13804.00,106.70,115.10,3091.20,65.00,25.90,0.00,7.90,7817.00,0.50
72.00,13805.00,105.80,115.00,3092.00,64.50,25.80,0.00,8.40,7833.00,0.30
72.04,13806.00,106.90,115.10,3093.20,62.90,25.80,0.00,9.40,7820.00,0.20
72.07,13807.00,105.80,114.80,3094.40,62.90,25.90,0.00,9.90,7852.00,0.40
72.11,13808.00,107.20,115.70,3095.60,62.40,25.80,0.00,11.00,7847.00,0.90
72.14,13809.00,105.80,116.10,3096.60,60.40,25.10,0.00,11.50,7929.00,1.40
72.17,13810.00,107.00,116.30,3097.50,60.00,25.20,0.00,12.00,7933.00,1.70
72.21,13811.00,106.60,117.40,3098.20,59.70,24.80,0.00,12.00,8007.00,1.80
72.24,13812.00,107.10,117.30,3099.10,59.00,25.30,0.00,12.60,7986.00,1.70
72.28,13813.00,107.60,117.90,3100.30,59.00,25.50,0.00,13.60,8025.00,1.50
72.31,13814.00,107.50,117.50,3101.50,58.50,26.10,0.00,14.10,7978.00,1.40
72.34,13815.00,107.80,118.30,3102.70,58.80,26.20,0.00,15.20,8085.00,1.50
72.38,13816.00,107.70,118.40,3103.70,56.40,26.00,0.00,15.70,8051.00,1.80
72.41,13817.00,108.30,119.50,3104.60,56.60,25.90,0.00,16.20,8162.00,2.10
72.45,13818.00,108.00,119.50,3105.60,54.40,25.70,0.00,16.20,8126.00,2.30
72.48,13819.00,109.40,120.30,3106.40,54.50,25.80,0.00,16.20,8198.00,2.40
72.51,13820.00,108.40,120.40,3107.60,53.50,25.90,0.00,16.20,8194.00,2.40
72.55,13821.00,110.20,120.70,3108.80,53.10,26.00,0.00,15.70,8216.00,2.30
72.58,13822.00,108.80,121.40,3109.80,52.10,25.80,0.00,16.20,8253.00,2.30
72.61,13823.00,110.00,121.50,3110.80,52.30,25.60,0.00,16.20,8306.00,2.40
72.65,13824.00,109.80,122.30,3111.50,51.80,25.50,0.00,16.80,8293.00,2.40
72.68,13825.00,110.50,121.70,3112.40,52.10,25.80,0.00,17.80,8316.00,2.30
72.71,13826.00,110.70,122.70,3113.60,50.40,25.70,0.00,18.30,8354.00,2.30
72.75,13827.00,110.60,122.90,3114.90,50.30,25.60,0.00,19.40,8407.00,2.70
72.78,13828.00,111.50,124.00,3116.00,50.20,25.30,0.00,20.40,8464.00,3.00
72.81,13829.00,111.50,124.30,3116.70,49.90,25.20,0.00,21.50,8478.00,3.10
72.84,13830.00,112.30,124.80,3117.40,48.90,25.30,0.00,23.00,8508.00,3.10
72.88,13831.00,112.10,125.70,3118.60,49.10,25.30,0.00,24.60,8590.00,3.00
72.91,13832.00,112.90,125.80,3119.80,48.70,25.80,0.00,27.20,8564.00,3.00
72.94,13833.00,112.60,127.00,3121.10,48.70,26.20,0.00,28.80,8665.00,2.90
72.97,13834.00,113.70,126.90,3121.80,48.60,27.00,0.00,31.90,8678.00,2.90
73.01,13835.00,113.40,127.80,3122.70,45.30,26.90,0.00,33.50,8689.00,3.10
73.04,13836.00,114.40,128.80,3123.60,46.10,26.70,0.00,36.10,8842.00,3.30
73.07,13837.00,114.30,129.60,3124.90,41.80,26.30,0.00,38.20,8787.00,3.50
73.10,13838.00,115.20,130.50,3126.10,40.90,26.20,0.00,39.80,8959.00,3.70
73.13,13839.00,115.20,132.00,3126.90,36.20,25.10,0.00,40.80,9005.00,4.20
73.17,13840.00,115.90,133.80,3127.80,34.10,24.00,0.00,41.40,9148.00,4.60
73.20,13841.00,116.30,134.10,3128.70,30.30,23.00,0.00,41.90,9150.00,4.80
73.23,13842.00,117.00,135.80,3130.00,30.30,22.40,0.00,42.40,9277.00,4.90
73.26,13843.00,118.00,136.10,3131.30,27.30,21.70,0.00,42.40,9242.00,4.80
73.29,13844.00,117.80,136.10,3131.90,26.70,21.90,0.00,43.50,9281.00,4.90
73.32,13845.00,119.00,136.90,3132.60,26.00,21.50,0.00,44.50,9358.00,5.00
73.35,13846.00,118.50,137.30,3133.90,24.40,21.30,0.00,46.60,9337.00,5.50
73.38,13847.00,120.60,138.60,3135.30,24.30,20.90,0.00,48.70,9487.00,6.10
73.41,13848.00,119.60,139.00,3136.10,23.30,20.50,0.00,49.70,9440.00,6.50
73.45,13849.00,122.30,140.20,3136.70,22.90,20.30,0.00,50.30,9524.00,6.80
73.48,13850.00,121.30,140.60,3138.00,22.80,19.70,0.00,50.80,9651.00,6.90
73.51,13851.00,123.40,142.00,3139.30,22.50,19.50,0.00,51.30,9626.00,6.90
